Title: VI719805148469395457
[02:18:33] 嗯
[02:18:34] 然后那
[02:18:35] 那这时候不要做很难拿场景
[02:18:38] OK
[02:18:38] 然后然后然后然后那路系屏
[02:18:41] 路系某宝路系某宝什么场景
[02:18:43] 嗯
[02:18:43] 那路系某宝
[02:18:44] 我觉得他的场景其实反倒是更
[02:18:48] 怎么说呢
[02:18:50] 路系某宝他肯定更聚焦
[02:18:52] 但是啊
[02:18:57] 我觉得其实幸好有个鲁克
[02:18:58] 其实告诉我们就是AI加一三三轮
[02:19:00] 这个东西你可以不做
[02:19:01] 嗯
[02:19:02] 嗯
[02:19:03] 你反而可以更聚焦
[02:19:04] 就是做视频版的报
[02:19:05] 但是这里面又有一点就是视频版泡的
[02:19:08] 他
[02:19:11] 他价值点到有的吧
[02:19:13] 嗯
[02:19:16] 其实他倒是觉得还可以那个
[02:19:18] 结合电脑是不是
[02:19:20] 我我你要达得人群
[02:19:23] 我们就我我就是想这样就是我我我
[02:19:26] 就我觉得你一开始去
[02:19:28] 我觉得
[02:19:30] 为什么像你看像memory之后现在到现在都没有一个牛逼的memory产品
[02:19:36] 现在是产品
[02:19:37] 现在牛逼产品以后是agent产品
[02:19:38] 嗯
[02:19:39] 你价值有点远
[02:19:41] 就是它这个技术键
[02:19:43] 对
[02:19:45] 对
[02:19:45] 他有没有没有问题
[02:19:47] 没错没错
[02:19:47] 他就太远了
[02:19:48] 对
[02:19:49] 那有memory
[02:19:49] 弹幕前有memory
[02:19:50] 对
[02:19:50] 这样做产品都在有memory
[02:19:52] 对
[02:19:53] 然后而且就是你拿到memory
[02:19:54] so what
[02:19:54] 你拿到memory都你后面还得再加一下
[02:19:56] 所以所以我们说memory有意义的点
[02:19:58] 所以就
[02:20:02] 对对对那那我是不是我先把agent
[02:20:12] 嗯就是现在对这个这个先给做了
[02:20:16] 我先找一个核心消息
[02:20:17] 你先把agent这个事给做了
[02:20:19] 嗯后面我再把我的
[02:20:23] 拼我说免费送都可以说哎
[02:20:26] 对吧你现在这个agent
[02:20:28] 我帮你把所有的这个信息虚拟信息
[02:20:31] 看来是都会连上
[02:20:32] 后面我送你我把拼送你都可以帮你去连接
[02:20:37] 你限制我这context
[02:20:39] 我在想这个路径是不是可能就更好一些
[02:20:41] 你就先做虚拟世界
[02:20:44] 对对对然后虚拟世界我先做
[02:20:46] 我先不讲什么memories有的没的
[02:20:48] 我就先把opencloud的这个
[02:20:50] 把它的gap给
[02:20:52] 嗯那两个人
[02:20:56] 反正这都可以转移
[02:20:59] 啊你要做哪
[02:21:00] 那这吧
[02:21:03] 好
[02:21:03] 那
[02:21:04] 你吃这个你吃这个吗
[02:21:05] 烤酸吃的烤酸
[02:21:12] 对吧我觉得这个路径可能
[02:21:15] 因为这路径就是更好
[02:21:24] 这个嘛对吧
[02:21:24] 啊
[02:21:38] 来你看看吃什么了
[02:21:46] 我来点啊
[02:22:18] 我得手工牛百斤
[02:22:20] 哦
[02:22:21] 那我就你你吃辣的还不吃辣的
[02:22:24] 我吃
[02:22:25] 哦
[02:22:58] 直接加
[02:22:59] 哎你直接加吧
[02:23:02] 超快速点
[02:23:09] 你像我现在我现在也要用它来监测我的饮食
[02:23:37] 可以分析是怎么样啊
[02:23:39] 分析还可以但是
[02:23:41] 你看像我现在就是
[02:23:43] 年纪感觉年纪大了之后指标就上来了
[02:23:47] 就得开始监测饮食了我学指是吗我学指高你学指呢
[02:23:52] 我跑步的就很像来了
[02:23:54] 点血脂然后还有肌肉脂肪肝还有尿酸
[02:23:58] 我也是学血喷尿酸
[02:24:00] 那就介绍喝啤酒
[02:24:02] 我不喝啤酒啊
[02:24:04] 啊
[02:24:05] 我说我什么都不说说我什么都不喝
[02:24:07] 我就是我一喝
[02:24:10] 是吗
[02:24:11] 我这我我我也是体质好的
[02:24:13] 但应该是医生说我带血综合症
[02:24:16] 就跟正常人体质就没有那么一样
[02:24:19] 哪不一样
[02:24:20] 就是可能带血起来比较带些那种脂肪比较那个
[02:24:24] 你看起来还好吗
[02:24:26] 对
[02:24:27] 那我吃的还这也不算不算多对这也不算对
[02:24:31] 吃的有腻吗
[02:24:33] 哎就正常吃吧
[02:24:39] 选选好对吧
[02:24:40] 我选好那我先下单
[02:24:48] 这就是跑步
[02:24:49] 我反正跑步
[02:24:51] 对
[02:24:54] 你刚刚你刚刚多久跑一次啊
[02:24:56] 我跑的还是比较多的
[02:25:00] 我一周最少一把五次
[02:25:02] 哦这么久啊
[02:25:03] 我之前跑马拉松
[02:25:06] 你还跑马拉松啊
[02:25:08] 对
[02:25:09] 啊
[02:25:10] 马拉松也好
[02:25:13] 你多重啊
[02:25:14] 我最远我一把
[02:25:16] 哎
[02:25:17] 我看
[02:25:18] 七十几
[02:25:20] 啊
[02:25:21] 我给你跳步我给你跳步
[02:25:23] 对
[02:25:23] 那跑马拉松你不会觉得
[02:25:25] 不得
[02:25:25] 看你啊
[02:25:28] 累什么了
[02:25:29] 会啊
[02:25:30] 啊
[02:25:30] 好看
[02:25:31] 有别的
[02:25:32] 跑到后面就
[02:25:34] 突破胜利极限
[02:25:35] 哦
[02:25:36] 好
[02:25:36] 那你跑半马还是全马
[02:25:38] 全马
[02:25:39] 然后再跑多了就还好
[02:25:40] 嗯
[02:25:41] 对
[02:25:42] 哎对了你
[02:25:43] 你你你
[02:25:45] 就你比如说比如说
[02:25:46] 嗯
[02:25:47] 嗯
[02:25:47] 哎你你现在愿意relocate吗
[02:25:49] 比如说从
[02:25:51] 北京搬到其他地方对吧
[02:25:53] 我觉得先出差吧
[02:25:55] 啊
[02:25:55] 哦
[02:25:56] 谢谢谢谢
[02:25:57] 谢谢谢谢
[02:25:58] 谢谢
[02:25:59] 台湾后面先不开
[02:26:00] 谢谢谢谢谢谢
[02:26:01] 北京主要是租房工程
[02:26:03] 是要比较多
[02:26:04] 啊
[02:26:04] 啊
[02:26:05] 是
[02:26:05] 是
[02:26:05] 需要了
[02:26:06] 啊
[02:26:08] 哎
[02:26:08] 那比如说你会想要
[02:26:10] 比如说
[02:26:10] 嗯
[02:26:11] 就是in office
[02:26:12] 比如说一个月多久
[02:26:13] 对了
[02:26:14] 哦
[02:26:14] 这些可以
[02:26:15] 啊
[02:26:16] 对
[02:26:16] 比如说一半一半
[02:26:17] 对了
[02:26:18] 啊
[02:26:18] 哎
[02:26:19] 对对对对
[02:26:20] 这在深圳咋样
[02:26:21] 这样
[02:26:21] 那在深圳就是这样
[02:26:22] 对
[02:26:23] 就一半一半
[02:26:24] 因为我团队当时
[02:26:25] 反正就是六七十吧
[02:26:27] 啊
[02:26:28] 我们在深圳
[02:26:29] 嗯
[02:26:29] 是
[02:26:30] 嗯
[02:26:30] 嗯
[02:26:31] 是
[02:26:31] 嗯
[02:26:33] 你觉得你觉得你觉得你你对于
[02:26:36] 嗯
[02:26:36] 某把和despot
[02:26:38] 呃
[02:26:38] 某把和pink
[02:26:39] 你觉得这两个路径怎么样
[02:26:41] 嗯
[02:26:42] 嗯
[02:26:43] 嗯
[02:26:43] 因为其实你刚刚描述的各种场景啊
[02:26:46] 什么的
[02:26:46] 我觉得其实可能在sport
[02:26:48] 就是桌面房的空中啊
[02:26:50] 对
[02:26:51] 对
[02:26:51] 就手机其实反而做一个简单动态的管车
[02:26:55] 对
[02:26:55] 是更是对对对对对对
[02:26:57] 对
[02:26:58] 然后你现在就都做就有点重了
[02:27:01] 是
[02:27:03] 对
[02:27:03] 因为你效率成分
[02:27:04] 中国人说你然后说这些东西
[02:27:06] 就大约都用电脑吧
[02:27:07] 大约什么
[02:27:08] 大约都是要用电脑
[02:27:10] 对
[02:27:11] 确实
[02:27:11] 然后你又要很长时间的电脑工作
[02:27:14] 但是我在想其实有其实到未来
[02:27:16] 其实除了会议你要用电脑
[02:27:18] 其实越来
[02:27:19] 随着 ai 越来越牛逼之后
[02:27:21] 呃
[02:27:22] 是啊
[02:27:23] 你可能就需要用手机
[02:27:25] 就因为好多东西就 ai 帮你干了
[02:27:27] 你只需要审查就行了
[02:27:29] 哎
[02:27:30] 是啊
[02:27:30] 那就移动的
[02:27:31] 我们刚刚我们说的吧
[02:27:32] 就够轻吧
[02:27:33] 那些东西就砍掉就行
[02:27:35] 所以动弹
[02:27:36] 你觉得你觉得动弹哪些东西砍掉
[02:27:38] 用的手机口对话
[02:27:41] 啊
[02:27:42] 然后拼的所有东西状态连接啊什么的
[02:27:44] 就交给拼本人去做就行
[02:27:46] 对啊
[02:27:46] 那些 visual memory
[02:27:47] 就是那些卡片什么的
[02:27:49] 嗯
[02:27:50] 那卡片就做简单的那个啥
[02:27:52] 每天的
[02:27:53] 那些卡片就行啊
[02:27:55] 啊
[02:27:55] 更多更复杂的管理
[02:27:57] 我觉得也不需要啊
[02:27:59] 对
[02:28:00] 给你们这里面需要什么东西
[02:28:01] 其实无论不会就手机贴一下
[02:28:04] 整理一下
[02:28:05] 简单会做个邮件
[02:28:07] 对
[02:28:07] 就变一些
[02:28:08] 啊
[02:28:08] 对
[02:28:09] 其实对话那些东西
[02:28:10] 其实很多时候你连个discord
[02:28:13] 连个slide
[02:28:13] 也得都可以在上面对
[02:28:14] 那也可啊
[02:28:16] 啊
[02:28:16] 对
[02:28:16] 关键就是那种
[02:28:18] 我照报告吧
[02:28:19] 在那边开那个啊
[02:28:21] 这种东西可以
[02:28:23] 对你们那个简单能够输入返回的这些东西
[02:28:27] 嗯
[02:28:27] 啊
[02:28:28] 然后以及后面所有的就是你设计到的一些
[02:28:31] 嗯
[02:28:32] 任务的管理
[02:28:33] 啊
[02:28:33] 长期任务的管理
[02:28:34] 长期生活任务管理
[02:28:35] 工作任务的项目的管理
[02:28:37] 顾问可以往后来
[02:28:38] 那是是是
[02:28:39] 好
[02:28:40] 那更详细的设计
[02:28:41] 更详细更完整的床带里的啊
[02:28:43] 这些东西查看啊
[02:28:44] 或者什么的
[02:28:45] 我都一定要放
[02:28:46] 对
[02:28:48] 这些东西都是你们云端的
[02:28:49] 你就放在云端里
[02:28:50] 保持回乡就行了
[02:28:51] 对
[02:28:52] 对
[02:28:53] 就想挖什么水
[02:28:55] 哦
[02:28:56] 对
[02:28:56] 想挖什么水
[02:28:57] 一定会一共都交一下挖水
[02:28:59] 嗯
[02:29:01] 我现在自己用起来也是感觉啊
[02:29:05] 哎
[02:29:05] 你要你要什么
[02:29:06] 你要喝点什么
[02:29:07] 比如说
[02:29:07] 你说你们这边有无糖可乐什么的吗
[02:29:09] 有
[02:29:10] 帮我来一瓶无糖可乐吧
[02:29:12] 无糖的
[02:29:12] 一瓶可以
[02:29:13] 一瓶无糖的一瓶有糖的
[02:29:14] 对
[02:29:15] 一瓶无糖一瓶有糖的
[02:29:16] 啊
[02:29:16] 冰的可以
[02:29:17] 冰的可以
[02:29:17] 你要冰的吗
[02:29:18] 好
[02:29:19] 这边有一个
[02:29:20] 我给你尝尝
[02:29:20] 可以可以可以
[02:29:21] 好
[02:29:22] 来
[02:29:23] 嗯
[02:29:23] 谢谢
[02:29:25] 谢谢
[02:29:32] 所以其实best off其实还是有必要的
[02:29:35] 对吧
[02:29:37] 嗯
[02:29:38] 对
[02:29:42] 我们现在用户
[02:29:50] 嗯
[02:29:52] 我们现在云端上了吗
[02:29:53] 啊
[02:29:54] 云端上了吗
[02:29:55] 我们现在云端
[02:29:56] 这边用户主要只能在地面上的吧
[02:30:00] 这两个产品我们都还没发了
[02:30:02] 我们现在的大部分都是大企业的
[02:30:05] 会用我们的Infor
[02:30:12] 以我们Infor为主
[02:30:14] 那我们现在想要去做
[02:30:17] 在Infor上面包装的产品吗
[02:30:19] 在Infor有个问题就是
[02:30:24] 有太多的Customization了
[02:30:29] 那这种产品没确定
[02:30:31] 其实Infor其实有我们Customization的
[02:30:33] 我们想在上面包装一个产品
[02:30:36] 那就是我们的AI System
[02:30:39] 这本来也是我们要做的
[02:30:43] 所以Desktop和Mobile都还没发
[02:30:46] 然后Mobile肯定是结合着PIN一起
[02:30:52] 但是Mobile结合着PIN一起的话
[02:30:54] 那个PIN它也要有时间
[02:30:59] 因为PIN我们10月份才能发货
[02:31:11] 你觉得你想做的东西
[02:31:12] 跟我们想做的东西像吗
[02:31:15] 是像的
[02:31:16] 有没有时间做一个吗
[02:31:22] 好啊
[02:31:24] 那再来一看
[02:31:25] 我再帮你加一个
[02:31:27] 好
[02:31:28] 你说
[02:31:30] 反正要整理一下
[02:31:31] 整理聚焦一下
[02:31:32] 嗯
[02:31:33] 不然现在
[02:31:34] 它都太散了
[02:31:36] 一旦上线你就控制不住
[02:31:41] 你上线的产品简单一点
[02:31:52] 那我觉得这个怎么整理呢
[02:31:56] 就是说
[02:31:57] 我们把那个场景和人群定义好
[02:31:59] 再去发现
[02:32:00] 到底桌面端要放多少种
[02:32:02] 移动端要放多少种
[02:32:03] 移动端其实可以几多入口
[02:32:06] 和结果展示
[02:32:07] 是吧
[02:32:08] 他们需要等等的
[02:32:09] 他在电视上
[02:32:10] 或者是我们的网上
[02:32:11] 对
[02:32:12] 偷情派对
[02:32:13] 对
[02:32:14] 对
[02:32:16] 然后去让这个人群定义
[02:32:17] 对
[02:32:22] 我们会去做一个
[02:32:23] 具体的那个
[02:32:24]  undersingle的
[02:32:25] 对
[02:32:26] 在那边
[02:32:27] 我们可以把在那边
[02:32:28] 给他们的
[02:32:29] 那个阴急的
[02:32:31] 起步方式
[02:32:32] 我就会把他们
[02:32:33] 全都夹在一起
[02:32:34] 然后就可以
[02:32:39] 把我们的
[02:32:41] 就是这个
[02:32:42] 大家的
[02:32:43] 对
[02:32:44] 现在就是
[02:32:47] 我们要把
[02:32:48] 我们的
[02:32:49] 所有的
[02:32:57] 就把国内他们开了个简单做硬件
[02:33:02] 对你觉得那些做
[02:33:10] 你知道听过
[02:33:11] 你听过什么最近什么
[02:33:12] Float Ball是什么的吗
[02:33:14] 什么天骑那个什么的
[02:33:16] 对可能是
[02:33:18] 然后还有什么
[02:33:20] Happy Tapie
[02:33:21] 什么那些东西有的没的
[02:33:23] 这个东西怎么看
[02:33:24] 我们说多多后来帮你做那个吗
[02:33:27] 对我觉得大家也都在摸索这种台风吧
[02:33:30] 然后这里面唯一的问题其实就是
[02:33:33] 这些硬件
[02:33:35] 我觉得其实还是要请到我们看看
[02:33:38] 如果要买
[02:33:39] 我认为说
[02:33:40] 就实际上提供出来的资粮信息
[02:33:42] 又不是那么有必要性
[02:33:45] 然后面朝的都是
[02:33:46] 所以面朝都是缺砖
[02:33:48] 所以我觉得
[02:33:54] 我们大概预约了
[02:33:57] 半年后发了之后
[02:33:59] 我们现在本身也是活在国内市场
[02:34:03] 非常狠这个问题
[02:34:04] 对
[02:34:05] 因为现在可能已经看到慢慢慢慢
[02:34:08] 没有那么火了对吧
[02:34:10] 嗯
[02:34:11] 但是花马斯啊什么的
[02:34:14] 但这些东西都本质不变吧
[02:34:16] 都在一个产品上发行
[02:34:18] 但我觉得其实
[02:34:23] 要最基本最基本的一个点
[02:34:24] 就是其实不用想那么
[02:34:26] 不用想也不用想得太复杂了
[02:34:28] 嗯
[02:34:29] 就我觉得作为一个
[02:34:32] 可操作界面的产品
[02:34:34] 我觉得最起码
[02:34:37] 是要把我们那个技术能力去练出来
[02:34:39] 对
[02:34:39] 那个能力
[02:34:40] 其实本身就是有足够魅力的
[02:34:42] 嗯
[02:34:42] 对啊
[02:34:43] 所以那个输入和这个search
[02:34:45] 是一定要有的
[02:34:46] 对
[02:34:47] 对
[02:34:48] 然后所有的视力
[02:34:50] 所有的pilot jack
[02:34:50] 所有的全线程序
[02:34:51] 都要这个来做
[02:34:53] 嗯
[02:34:53] 好
[02:34:53] 所以就这么一件事
[02:34:54] 嗯
[02:34:55] 可以
[02:34:56] 对啊
[02:34:56] 因为我之前以为你自己有了优化
[02:35:09] 你刚刚说你都没有
[02:35:10] 那你就这个东西就给弄了
[02:35:12] 嗯
[02:35:13] 因为你现在都没发布嘛
[02:35:14] 嗯
[02:35:15] 是吧
[02:35:15] 所以先把这个东西很好地评论出来
[02:35:17] 嗯
[02:35:18] 对
[02:35:18] 然后把我们的东西
[02:35:19] 这是
[02:35:24] 你有女朋友吗
[02:35:25] 想分手
[02:35:29] 哈哈哈哈
[02:35:30] 为啥分手啊
[02:35:32] 好像今天下个月完工几岁了
[02:35:38] 嗯
[02:35:40] 谈了比较久了
[02:35:42] 那多久了
[02:35:43] 11年了
[02:35:44] 卧槽
[02:35:45] 那这个
[02:35:47] 大元首
[02:35:48] 卧槽
[02:35:49] 这个
[02:35:51] 你在北京吗
[02:35:52] 在我们大阵当年
[02:35:56] 哇靠
[02:35:57] 11年了
[02:35:58] 那你们中间有分分合合过吗
[02:36:00] 也没有
[02:36:03] 因为我们基本上
[02:36:04] 团在一块就一直在一起
[02:36:08] 后来就已经是
[02:36:10] 家人
[02:36:11] 啊
[02:36:11] 对
[02:36:12] 10年肯定就是家人了
[02:36:13] 对对对
[02:36:14] 那10年比我跟我老婆在一起的时间多久
[02:36:17] 那么多久
[02:36:17] 我们就在一起4年了
[02:36:20] 咱们咋认识的
[02:36:21] 这次剑桥认识的
[02:36:23] 这什么认识的
[02:36:24] 剑桥剑桥
[02:36:24] 哦
[02:36:26] 你同学啊
[02:36:27] 对
[02:36:27] 同学同学
[02:36:27] 然后
[02:36:28] 然后博士毕业了
[02:36:28] 博士毕业就结婚了
[02:36:29] 哦
[02:36:30] 可以的
[02:36:31] 我们大学
[02:36:32] 那没想到是早点结婚吗
[02:36:35] 其实就是那个临界点
[02:36:36] 嗯
[02:36:38] 啊
[02:36:39] 就准备结婚的时候
[02:36:40] 可能在结婚上面
[02:36:41] 可能有些东西
[02:36:42] 也不是
[02:36:43] 就是那个时候大家
[02:36:44] 就觉得可能要结婚了
[02:36:45] 但可能又
[02:36:48] 那时候朋友啊
[02:36:49] 或者什么
[02:36:49] 就都想
[02:36:50] 看结婚了或者什么
[02:36:51] 但那个时候
[02:36:51] 两个人就都会觉得
[02:36:55] 有一点
[02:36:56] 没锐利啊
[02:36:57] 没到状态
[02:36:58] 是吧
[02:36:58] 那你觉得
[02:36:59] 你觉得结婚应该怎样
[02:37:00] 才能到这个状态呢
[02:37:01] 结婚是吧
[02:37:02] 结婚是吧
[02:37:03] 结婚是吧
[02:37:05] 我现在觉得就是
[02:37:06] 不想结婚
[02:37:08] 为什么不想结婚啊
[02:37:09] 因为我觉得就是
[02:37:10] 很不怕这个社会关系
[02:37:12] 是吧
[02:37:12] 那你觉得一个人
[02:37:13] 然后关键是爱和
[02:37:15] 爱和这个
[02:37:16] 两个人一起
[02:37:17] 共同成长
[02:37:18] 我觉得这个也是关键
[02:37:19] 然后我应该会
[02:37:21] 不引误
[02:37:24] 一定要是符合
[02:37:25] 对家庭责任的
[02:37:27] 一个过度的强调
[02:37:29] 啊
[02:37:29] 比如我女儿之前
[02:37:31] 前六年是非常挺小孩的
[02:37:33] 啊
[02:37:33] 就她会教育的年龄是
[02:37:35] 可能结了婚之后
[02:37:38] 再一个就学生了
[02:37:39] 哦
[02:37:39] 就学生了
[02:37:40] 真的
[02:37:41] 啊
[02:37:41] 我有两岁小孩
[02:37:42] 哦
[02:37:43] 对
[02:37:45] 反正就是我前女儿
[02:37:45] 就是还是一个
[02:37:47] 比较像小朋友一样
[02:37:49] 啊
[02:37:50] 那你呢
[02:37:50] 你想成小孩吗
[02:37:52] 我应该挺喜欢小孩的
[02:37:54] 啊
[02:37:54] 但我现在也不想结婚
[02:37:56] 为什么
[02:37:57] 我觉得觉得
[02:37:59] 很舒服
[02:38:00] 一个人待着很舒服
[02:38:02] 对
[02:38:02] 我觉得小孩
[02:38:03] 我觉得小孩真的就是
[02:38:04] 挺甜蜜的负担
[02:38:05] 我养狗
[02:38:06] 所以我会很
[02:38:07] 最近我会很喜欢小孩
[02:38:08] 啊
[02:38:09] 我俩今天养了一个八年
[02:38:13] 我养小孩就是甜蜜的负担
[02:38:14] 就确实负担很大
[02:38:16] 然后女生在上面
[02:38:17] 我觉得还是确实会
[02:38:18] 辅助你
[02:38:19] 对
[02:38:21] 然后我在国防里
[02:38:22] 其实我也觉得
[02:38:24] 我觉得应该遵守自己
[02:38:25] 自己干的这个视线
[02:38:27] 对
[02:38:28] 对于像小孩上星期版
[02:38:29] 应该自己上星期版
[02:38:30] 对
[02:38:31] 就是我的观点
[02:38:32] 是是是
[02:38:38] 那就因为未来这个
[02:38:40] 想法可能不太一样了
[02:38:41] 嗯
[02:38:42] 一月没有
[02:38:44] 所以当你就准备了
[02:38:46] 要不要婚
[02:38:49] 这个还挺可惜的
[02:38:50] 我操
[02:38:51] 然后习惯吧
[02:38:56] 巨大的习惯
[02:38:58] 对
[02:38:59] 我觉得
[02:39:00] 我觉得有家庭的一个事
[02:39:01] 就是
[02:39:03] 你会觉得有
[02:39:04] 有一个依靠
[02:39:05] 嗯
[02:39:06] 这是我之前
[02:39:08] 没觉得的
[02:39:09] 对
[02:39:09] 就是无论怎么样
[02:39:11] 怎么样
[02:39:11] 你下这过程
[02:39:12] 都能过的
[02:39:13] 对
[02:39:15] 这两个都是
[02:39:16] 我们都让谁开了
[02:39:18] 我们都放弃了一些
[02:39:20] 对
[02:39:22] 我现在就是工作和家庭
[02:39:25] 然后好像跟朋友的时间
[02:39:26] 就没有那么多
[02:39:29] 对
[02:39:30] 我觉得这个就是最大的那个啥
[02:39:31] 因为我俩之前
[02:39:32] 可能在一起
[02:39:33] 就什么事两个人一起干的
[02:39:34] 对
[02:39:36] 就朋友朋友没有联系
[02:39:37] 对
[02:39:37] 然后现在你们要重新
[02:39:39] 你们关系就更多
[02:39:39] 可能像一个朋友
[02:39:41] 啊
[02:39:43] 家人
[02:39:44] 对
[02:39:47] 然后后来就觉得
[02:39:48] 就还是应该
[02:39:50] 嗯
[02:39:50] 更关注自己的体验了
[02:39:51] 更多体验吧
[02:39:54] 哦
[02:39:54] 不同的可能性
[02:39:55] 嗯
[02:39:56] 嗯
[02:40:00] 我年纪再大一点
[02:40:09] 我都会想
[02:40:12] 你九几年了
[02:40:13] 我九三
[02:40:14] 是啊
[02:40:23] 因为我还是想要做的东西
[02:40:25] 比如我还没有
[02:40:28] 就买房买桌
[02:40:30] 我觉得那个会让我
[02:40:31] 对对
[02:40:31] 结婚之后其实会有
[02:40:33] 会束缚掉一些
[02:40:34] 对你就必须得买房
[02:40:35] 因为结婚之后
[02:40:36] 因为结婚这事
[02:40:37] 就我觉得除非女方真的
[02:40:41] 全力支持你的事业
[02:40:42] 不然怎样呢
[02:40:45] 就比如创业或什么
[02:40:47] 我会觉得
[02:40:47] 你就会
[02:40:48] 其实很大的
[02:40:49] 你都不知道你女朋友在哪
[02:40:50] 对有责任感
[02:40:52] 对
[02:40:53] 你都不知道你以后
[02:40:54] 现在在国内呢
[02:40:55] 还是在其他地方
[02:40:56] 或者国内哪个城市
[02:40:57] 你都不知道在哪
[02:40:58] 这时候除非说女方
[02:41:00] 她真的完完全全接受
[02:41:02] 她可以跟你move around
[02:41:03] 对
[02:41:03] 不然这事就比较难了
[02:41:05] 现在大部分女生
[02:41:09] 其实还是比较更在意自己的
[02:41:11] 别比较在意自己的职业团队
[02:41:13] 对对对
[02:41:15] 这个就比较难了
[02:41:17] 这个我送给你
[02:41:23] 好请你点菜
[02:41:27] 好
[02:41:28] 来吃吧
[02:41:30] 简单好像挺有意思的
[02:41:42] 你知道抖音跟谁
[02:41:44] 这个工作比较近啊
[02:41:46] 之前推给嘛
[02:41:48] 嗯
[02:41:49] 嗯推给
[02:41:49] 然后加就是下水
[02:41:51] 在之前就是啊
[02:41:57] 所以现在就分别在什么
[02:41:59] 我就在电商啊
[02:42:01] 哎呀
[02:42:02] 嗯
[02:42:03] 第
[02:42:04] 第个中文叫什么来着
[02:42:06] 张启智啊
[02:42:07] 来男的
[02:42:08] 男的
[02:42:09] 啊女人
[02:42:10] 我因为上学了女的
[02:42:12] 对她自己也创业
[02:42:14] 对对对
[02:42:14] 我听说了
[02:42:15] 但我没见过她
[02:42:16] 我不认识她
[02:42:18] 她这样创业做什么
[02:42:20] 嗯
[02:42:22] 我来工作吧
[02:42:23] 啊你跟我说
[02:42:24] 嗯
[02:42:25] 你拿多少钱啊
[02:42:26] 一万
[02:42:29] 好像是七百
[02:42:31] 七百多美金啊
[02:42:31] 我没钱啊
[02:42:32] 啊
[02:42:33] 啊
[02:42:34] 那是她
[02:42:35] 呃
[02:42:35] 她应该她是算加入了吧
[02:42:37] 就是我们这样有个技术
[02:42:39] 年前不就的
[02:42:41] 嗯
[02:42:41] 她见识了那个我们的技术还挺厉害的
[02:42:44] 她既然是腾讯比较早的前端了
[02:42:47] 嗯
[02:42:48] 然后写就也算前端就里面很牛逼的
[02:42:51] 跟那玉柏一样
[02:42:52] 对对对就对
[02:42:54] 她本身写了很多前端方面的那书啊
[02:42:57] 行业里面嗯
[02:42:58] 嗯
[02:42:59] 那她想加入人家公司
[02:43:01] 对做什么呢
[02:43:04] kiki嘛
[02:43:04] 嗯
[02:43:05] 做产品啊
[02:43:06] 啊
[02:43:08] 那
[02:43:11] kiki是简易的负责人还是
[02:43:15] 后面是简易业务的负责人
[02:43:18] 简易业务就分为模板
[02:43:20] 嗯
[02:43:21] 嗯
[02:43:23] 对和运营
[02:43:24] 嗯
[02:43:25] 那她是哪一趟啊
[02:43:26] 就四个是三部车啊
[02:43:28] 她是那她是整个简易岛的
[02:43:30] 对啊
[02:43:31] 增长算吗
[02:43:33] 增长不算增长不算增长不算增长不算增长不算增长不算
[02:43:34] 是中产啊
[02:43:37] 所以她只算是她是产品整产品这个
[02:43:40] 她命家运营
[02:43:42] 嗯
[02:43:42] 对
[02:43:44] 那那个
[02:43:45] 政客
[02:43:50] 不是在在网上是在网上就张南
[02:43:52] 张南就凯莉对吧
[02:43:54] 对
[02:43:54] 凯莉是但她算是她可以她是简易的老大吗
[02:43:58] 啊
[02:44:00] 算吧
[02:44:00] 但是凯莉下面你看是简易啊
[02:44:02] 嗯
[02:44:03] 然后
[02:44:04] kab kapp
[02:44:05] 吉闷
[02:44:06] 我们小云圈啊
[02:44:07] 各种各种主力产品啊
[02:44:08] 嗯
[02:44:09] 这个
[02:44:12] 还够了
[02:44:13] 就是简易
[02:44:14] 照进去
[02:44:15] 啊
[02:44:16] 对
[02:44:17] alex 呢
[02:44:20] alex 是的
[02:44:21] alex 是一个和张南同级员的
[02:44:23] 张南实际上来到这边是啊
[02:44:26] 张南是进行整个抖音集团的
[02:44:28] 总盘
[02:44:29] 嗯
[02:44:30] 抖音
[02:44:31] 简易
[02:44:32] 28道这些东西啊
[02:44:33] 投票
[02:44:34] 都是汇报给张南的
[02:44:35] 嗯
[02:44:37] 不过她要来的时候她是在聚焦在简易
[02:44:39] 嗯
[02:44:40] 然后alex呢
[02:44:42] 其实一直是呃
[02:44:44] 积极收过来的
[02:44:45] 嗯
[02:44:46] 有没有对对
[02:44:47] 弄过来之后
[02:44:48] 嗯
[02:44:48] 这公司呢
[02:44:49] 叫产品副总裁
[02:44:51] 嗯
[02:44:51] 后面也算产品方向总裁吧
[02:44:53] 嗯
[02:44:54] 他的职位呢
[02:44:56] 就是很像看一些公司的一些产品战略
[02:45:00] 啊
[02:45:00] 是是是
[02:45:01] 嗯
[02:45:02] 他也不分什么产品
[02:45:03] 他直线负责产品
[02:45:04] 直接直接负责过我们国际化的产品
[02:45:08] 嗯
[02:45:08] 以及啊
[02:45:09] 阿龙
[02:45:10] 然后教育
[02:45:13] 对
[02:45:14] 然后后来这些东西就考评组织了嘛
[02:45:18] 然后开始就直接负责了割豆包
[02:45:22] 豆子
[02:45:23] 嗯
[02:45:25] 那自己现在出息有哪些就是融钱融得很好的
[02:45:30] 嗯
[02:45:33] 一开始我们那个捷运团队嘛
[02:45:37] 就是
